text,labeled
"I am convinced that anyone that goes to a Clinic or Dr and you show a temperature no matter how slight, you are automatically counted as another case of Covid !",1
"A person earning minimum wage can barely afford rent and essentials anywhere in the U.S. Workers needing time to care also need their wages to make ends meet. Essential workers have kept the country going during COVID, so it’s time for Congress to value them with #PaidLeaveforAll https://t.co/oO7JqHAPMi",1
October kicks off #mentalhealthmonth. COVID has highlighted just how important it is to check in on your mental health. Download one of Mental Health Australia’s calendars for ideas https://t.co/3x0cg2bfZb https://t.co/dMyLPJcuYx,1
‘DWTS’ competitor Cody Rigsby tests positive for COVID-19 days after Cheryl Burke https://t.co/Nttk6XnY3J,1
Cody Rigsby announced on Instagram that he has tested positive for COVID-19.  https://t.co/BGAR1VEFix,1
"Another sight unseen sale during lockdown. Congratulations to all involved
😷

#sherrielee #resultstomoveyou  #propertyonebayside https://t.co/qVFo6ma5Pb",1
Rochester biologists use an evolutionary approach that predicts novel ‘protein partners’ that could contribute to COVID-19 symptoms #database #genomics #disease #Biomedical https://t.co/ScOm1RnKFY https://t.co/YjbW2VzrIE,1
"MMSD COVID-19 CASES: In the past week, 13 schools reported more than 20 quarantines due to close contact with a COVID-19 case https://t.co/nf3j6mYwiB",1
"It's #InternationalPodcastDay! Celebrate with us by listening to our latest podcast - we tell you all about our U Got This! Challenge, a 4 week activity series aimed at helping youth gain back control they've lost during the pandemic.

Listen to it on your fave streaming service! https://t.co/wwdrfHe8ts",1
"""The rise in new filings in California could be capturing refiles.""

Helpful info to contextualize CA's latest #unemployment claim figures. #EDD also says recent transfers between one pandemic program and another could make current data misleading.

https://t.co/8PpGOEvf1h",1
"Did you watch Supermarket Sweep? The NFSA is celebrating TV game shows – from the popular and long-running family favourites to the cult classics. https://t.co/W3cDE8GOOy
#television #gameshows #lockdown #memories #australia https://t.co/ZZo2UNUfLf",1
Qld on the brink of virus outbreak https://t.co/fwfNPSAqwq,1
"Even though health officials urged caution in interpreting the numbers due to them being collected in an online questionnaire, outside experts said the decrease in vaping is likely real, given teens often vape socially. Learn more about the numbers. https://t.co/73YZNfxk6F",1
"OSF has completed nearly 93,000 virtual visit encounters since the beginning of the pandemic. 
https://t.co/4rsqYiHmzk",1
"@back_badger @marnanel @kesleeman @Digitalnun Yes, you are quite right this did happen to some during the pandemic, to the shame of the medical profession. It should never have happened, and doctors must  discuss this with both the patient and the family too, if necessary. There has to be very strict regulations in place.",1
October kicks off #mentalhealthmonth. COVID has highlighted just how important it is to check in on your mental health. Download one of Mental Health Australia’s calendars for ideas https://t.co/3x0cg2bfZb https://t.co/dMyLPJcuYx,1
"When to eat, where risk is highest and overall safety - good information for #travelandtourism, #healthtourism and #medicaltourism. https://t.co/MuPn9B8Q0I https://t.co/aygkeQGcsy",1
Cody Rigsby announced on Instagram that he has tested positive for COVID-19.  https://t.co/BGAR1VEFix,1
‘DWTS’ competitor Cody Rigsby tests positive for COVID-19 days after Cheryl Burke https://t.co/3F6Xyi0Ktu,1
@VplatesVic The lockdown state,1
"It's #InternationalPodcastDay! Celebrate with us by listening to our latest podcast - we tell you all about our U Got This! Challenge, a 4 week activity series aimed at helping youth gain back control they've lost during the pandemic.

Listen to it on your fave streaming service! https://t.co/wwdrfHe8ts",1
"Meu ranking de cervejas:
Melhores:

1ª Heineken (garrafa)
2ª Petra
3ª Original (garrafa)
4ª Corona
5ª Serramalte
6ª Itaipava
7ª Stella
8ª Eisebahn
9ª Budweiser
10ª Skol

Piores:

1ª Bavaria 
2ª Imperio
3ª Bohemia
4ª Sol
5ª Cacildis
6ª Kaiser
7ª Schin
8ª Lokal
9ª Brahma
10ª Amstel",1
Qld on the brink of virus outbreak https://t.co/fwfNPSAqwq,1
"Live Updates: India Records 23,529 New Daily Covid Cases, 311 Deaths https://t.co/LHthyuksOP",1
"Even though health officials urged caution in interpreting the numbers due to them being collected in an online questionnaire, outside experts said the decrease in vaping is likely real, given teens often vape socially. Learn more about the numbers. https://t.co/73YZNfxk6F",1
"#India, #Australia, #Jordan, #South Africa, #Brazil — 5 young #ophthalmologists share how #COVID19 has affected their practices and #health #care systems at home. #YOInfo https://t.co/ulZneOhCoT",1
"This by no means was meant to be an attack on @ihop this was meant to praise the real back bone of this ""when will it end pandemic"". Management on the front lines! I have yet to get this man's name. #America",1
"Alberta says its 25,000 public sector workers will soon be required to show proof of COVID-19 vaccination or regular negative tests.  https://t.co/15DGiTrV5j",1
"“Like many immune disorders, it disproportionately affects women. His (Prof. Davis @OpenMedF @StanfordGenome) research became especially urgent after Dr Anthony Fauci, the top infectious disease expert in the US, warned that the novel coronavirus could cause #MECFS.” #PwME",1
"This by no means was meant to be an attack on @ihop this was meant to praise the real back bone of this ""when will it end pandemic"". Management on the front lines! I have yet to get this man's name. #America",1
"Anti-Vaxxing Capitol Riot Lawyer Who Defended Kyle Rittenhouse Is In Grave Condition With COVID-19

John Pierce is on a ventilator and non-responsive, his colleague said when he didn't show up to court.
 https://t.co/mGl2EX5asr",1
"Airline Employees, Facing Dismissal Over Covid Policy Incompliance https://t.co/qFPLlITp1r",1
"COVID-19 PAGES CLOSES TODAY! 

I hope this exhibition inspired and encouraged you to find your own way to combat the negative effects of the pandemic through creative expression.  

Please visit the show at https://t.co/Q3FVSqijLX and share your comments on it below! https://t.co/tVU8n8lHi5",1
Coronavirus can transform pancreas cell function; certain genes may protect an infected person's spouse https://t.co/68V0kFAWgG via @YahooNews,1
"""@Apple will soon roll out COVID vaccination cards in its Wallet app, allowing people to demonstrate proof of vaccination through their #iPhones and #Apple Watches.""

https://t.co/7sdFRplnpG via @USATODAY",1
We have 34 inpatients who are COVID-19 positive. The percentage of hospital patients who are unvaccinated is 82%. From the previous day - COVID-19 inpatient discharges: 6. We have 51 COVID-19 positive patients in the outpatient Enhanced Primary Care program. https://t.co/EUxBeAGpFT,1
Why Are Highly Vaxxed Colleges Implementing Strict COVID Policies? https://t.co/L95SitmCVP,1
"@Jojo40234523 @Sandyboots2020 Lol no vaccine is 100% effective against infection or death, no one ever said the Covid one would be, but it will significantly reduce number of infections and deaths. Lol it’s so funny that 1000 a week are dying, mostly due to selfishness and ignorance of others, lol not",1
@MauvisSongBird @RonPlacone @Esum_yks It was only the Business School &amp; the Covid cases were “breakthrough” of mostly vaccinated grad students.  Looks like they had a party with no masks. I guess we’ll see.  Good news is everyone most likely will recover with milder symptoms since they were vaccinated.,1
"@marceelias @Hackett_Graham1 The same with physicians, who should lose their license to practice medicine if they disseminate disinformation about COVID-19 and are promote anti- vaccination.",1
"@SenTedCruz DHS Chief should be FIRED !

He's NOT protecting American Citizens!
He SAID many are not Tested for Covid
Background checks are not performed !

60,000+ already on their way

DHS preps for up to 400,000 migrant surge in October if Title 42 lifted: report
https://t.co/4UKeFIZRUO",1
"@paasstah @gweeps Different shots seem to hit different people... Different. I had Moderna and the second shot laid me out for a day and a half, I'd only been that sick once in my life before. But better that than actually getting covid. My job exposes me to those who don't vax, it isn't pretty.",1
"@jc_jillian @RemoveRon False. According to HHS, Florida has almost 20% of its total capacity available. Less than 15% of currently occupied beds are COVID patients.",1
@PeterJa27056176 @NZStuff I am more worry about gang members. Most areas of Auckland haven’t had cases en 3 weeks and we’re still in lockdown because a few in the south Auckland.,1
"The Perfect #Travel (and Stay at Home) Workout in one word - and not even a bad word! See why we love Yoga, whether we're traveling or quarantining: https://t.co/ZDLon43nZb #traveltips https://t.co/8pz09oirto",1
Vic Covid:  1143 new cases &amp; 3 deaths 😢 https://t.co/AmFzWQ6GFK,1
"This year, with the COVID-19 pandemic continuing as the flu season looms, getting a flu shot is more important now than ever. Learn more: https://t.co/QoMnTqFjBl",1
"I haven’t seen my roommate from college since the beginning of 2020 (cause of covid and I transferred out) and every so often she’ll text me about how school is going and how she misses being able to just turn around and tell me random things 
I miss the way things used to be.",1
I was planning to stay out and hang out with the others after class too but I decided to go home because my battery was low and I wanted to check twt 💀 next time I’m just gonna go https://t.co/O1xlcksoIF,1
"During the first phase of the pandemic, Apple was forced to figure out how to source components for, develop, and manufacture a multitude of new devices. https://t.co/PELE9CV8Ok",1
"Test came back, I have covid, whelp shit, tbh I think I'm asymptomatic which is good as I am only achey",1
"Continued restrictions due to the pandemic didn't stop our field partners from hosting numerous VBS programs throughout the summer. Many of the programs were virtual, but it didn't stop thousands of children from enjoying a week of bible study, songs, and fun. https://t.co/aEZ77qmCiY",1
@jjyama @BakedEyeHam @Meredith_Kinsle @steeletalk Wait will it happen to people who have had it twice and vaccinated once? Or covid once and vaccinated twice? Or two colds caused by coronaviruses and covid once? Why hasn’t it already happened in Countries that have already had cold and flu season?,1
@heather_wynalda Yes I've had COVID. no I was not and am not vaccinated.,1
"After the most rigorous monitoring system in U.S. history, we know that the #COVID19 vaccines are very unlikely to cause long-term health problems. 

If you are still worried come speak to one of our doctors in the #Bronx by making appointment today  https://t.co/mIIN0qA9bg https://t.co/zgrPhtlwHn",1
Vic Covid:  1143 new cases &amp; 3 deaths 😢 https://t.co/AmFzWQ6GFK,1
"Supervisory Control and monitoring systems?

After 911, lots of places fenced their reservoirs?

Chem analysis of the water supply would have told them if there was a problem?  I xan climb a fence?

UV sanitization?  Pandemic?  The sunlight provides UV?  Over an open reservoir? https://t.co/tQkFVYfbk5",1
"During the first phase of the pandemic, Apple was forced to figure out how to source components for, develop, and manufacture a multitude of new devices. https://t.co/PELE9CV8Ok",1
"1 - COVID-19 has pushed 100 million people into extreme poverty – World Bank...
... #overallnews #covid #pushed #million #people #extreme https://t.co/4ln3qGuqMJ",1
"More than 90% of the department’s health care employees are actually already vaccinated against the coronavirus.
https://t.co/m9qmI10BCF",1
"@9NewsAUS How can this be. Look at NSW and the predictions were for thousands a day but they have managed to be reducing now. Vaccination rates and lock down has resulted in the turn around, why won’t this be the same for Victoria.",1
@ChristinaLords @ScottMcIntosh12 You know you’ve been reading too much covid news when you read that as “ICU” arena.,1
"#VA's are used to staying at home. Being on #lockdown is no biggie for them as they are sort of used to being in their own bubble 🤣🤣

But it's important to have time off, to go out and #relax the mind. Oftentimes great ideas are even concocted from these getaways. https://t.co/ieDkHF3UnM",1
"In the year 2020, it’s about time for the federal legalization of marijuana. Practically everyone you know and their grandmother either smokes cannabis, applies topical CBD products, or eats the occasional gummy bear. And with COVID-19 on the loose https://t.co/Z4ZUiht2d0",1
@GovKemp Imagine how great the economy would be if our priority was to get rid of this pandemic in Georgia?? Especially since somebody is warning  the surge could worsen!!! Gov. Kemp warns of another possible surge in COVID-19 in Georgia this winter   https://t.co/UV6VY1q9jH,1
@POTUS Biden vaccine mandates causing another pandemic: hospital staff shortages. https://t.co/uzGLLisf71,1
"More than 90% of the department’s health care employees are actually already vaccinated against the coronavirus.
https://t.co/0qnAb4988o",1
"COVID-19 Antibody Treatment Centers Open Across North Texas
This &amp; today's other top stories from KERA news. - https://t.co/RYUvlIUcCw https://t.co/j8MoXQYpLJ",1
@TVariunessKing @marclamonthill Does seatbelt protect me only 2/3 of the time? Can I unplug vaccine like I unplug seatbelt? Does the seatbelt have the side effects of myocardis etc etc? Does your seatbelt not work unless I plug mine? Was Covid a life/death matter to him? Stop using analogies u don’t know.,1
"""Peter Dutton: Premiers should ‘honour their word’ and reopen borders"" https://t.co/AkMjaMqjND Why is Dutton so keen to have borders reopened and the death toll increased. No Covid in WA or Tassie. Minimal covid in Queensland and NT. Lets keep it that way until everyone has had",1
"I’m annoyed that @dencentralmkt DIA has reduced hours now like wtf 😤

Thanks #COVID19..😒",1
Not preg- oops I meant not covid+ https://t.co/SZTS826egp,1
"State rep., Detroit health official combat COVID-19 vaccine hesitancy https://t.co/3ORLnqPVoy",1
@POTUS Biden vaccine mandates causing another pandemic: hospital staff shortages. https://t.co/uzGLLisf71,1
"San Ysidro Health is excited to partner with @unipopular_  in Escondido to provide #vaccines to our communities.
No appointment required. 
💉: San Marcos Elementary School – October 2, 9 am – 4 pm 
💉: Escondido World Marketplace - October 3, 9 am – 3:00 pm
#Escondido #Covid19 https://t.co/TPIpRHJaq3",1
"@kiki_temp It does suck getting sick, especially with covid right before an amazing fest, but there’s literally nothing anyone can do about that. Not even excision. But for sure. He did a lot to make sure his fans were still satisfied but sadly you can’t please everyone",1
"Many psychologists have attributed pandemic brain fog to chronic stress’s impact on the prefrontal cortex, where it can impair concentration and working memory. https://t.co/mH2jTHaUNW",1
"With #COVID19 still affecting our community, the #fluvaccine is more important this year than ever. For more information, visit our webpage: https://t.co/liJdhcff94 https://t.co/0aM420jOnk",1
"Maricopa and Pima County schools that didn't require masks had more than 3 times the number of COVID-19 outbreaks than schools with mask requirements, according to a new study co-authored by public health researcher Mac McCullough. 

Learn more 👉https://t.co/ElmozcWIJZ https://t.co/bY1zAvulSD",1
"Study finds it is safe to give flu shot the same time as Pfizer, AstraZeneca COVID vaccine https://t.co/IqvUJhpbyb",1
@bshaw118 omg squid game is literally the tiger king of this lockdown,1
"@kiki_temp It does suck getting sick, especially with covid right before an amazing fest, but there’s literally nothing anyone can do about that. Not even excision. But for sure. He did a lot to make sure his fans were still satisfied but sadly you can’t please everyone",1
"@CrystalSantaw @CTVToronto I would hope you appreciate all those minimum wage earners on the front lines of grocery and box stores serving you thru the pandemic. Next time you are in one of those stores ... make that suggestion to them, I am sure that will boost their morale.",1
"@ChkLil @OregonGovBrown @trailblazers I’m sorry about your friend. But no vaccine is 100% effective. That’s why we need to continue masking and avoid crowds.
#Vaccinate #WearAMask",1
"@NeenaSAbrahamMD @AmyOxentenkoMD @IBD_Afzali @LucindaHarris16 @LindaNguyenMD @UmaMahadevanIBD @LinChangMD Planning to go through the stuff I accumulated, but never got to use during #COVID19. 😢",1
@dylanris @SamHest1 @SenatorSinema It is U.S invented vaccines that saved the world from covid-19.We are right leaning nation.But lately socialism is getting popular.Rugged individualism is the recipe for success not Govt dependency.Socialism would lead to mediocre society. No American wants to even move to Canada,1
"With #COVID19 still affecting our community, the #fluvaccine is more important this year than ever. For more information, visit our webpage: https://t.co/liJdhcff94 https://t.co/0aM420jOnk",1
"@mcuban Still have antibodies from July 11,2020 when I tested positive for covid",1
"Cannabis etiquette for the vaccinated stoner: An experts’ guide to safe toking in the age of COVID-19
https://t.co/DEI5vxRL56",1
Melbourne's today people's on breakpoint ceause been in lockdown for two months long going to drag on whole Melbourne Fed up with lockdown just open up so fucking bored at home all day.,1
@CNN @elspethreeve Under 800 people in my age group have died from this virus in the past year. I am not anti vaccine. Most of probably need it bc you don’t take care of yourselves. I know I can get it again(so can you vaxxed or not). I do not believe covid poses a serious risk to me.,1
"The Hawai'i Department of Health now has multilingual resources relating to Covid-19. Including in Burmese, Cebuano, Ilocano, Khmer, Laotian, Tagalog, Thai and Vietnamese 😍 https://t.co/PKsY69WaEQ",1
"Let’s keep our community healthy 🍎! Get tested for COVID at our 11 large school locations Monday-Friday from 7:30am-5:30pm 👏. No appointment necessary and the test is FREE🙌. For more information on our testing and vaccination efforts, visit https://t.co/6e5hW1v5Nm 💻 https://t.co/yx4ZsCXSH4",1
"3 Steps For Returning To Physical Activity After COVID-19 according to #ChoosePT article.
Learn more at: https://t.co/kw0VXfOnO5",1
@DailyCaller @PressSec    Didn't lost Joe say last Oct he has a plan to stop COVID?,1
My optometrist has stricter covid measures than my local hospital.,1
@randyhillier How can you even remotely try to compare the common cold to COVID???,1
Wondering if you should get a #COVID-19 #booster shot? Here are the guidelines. https://t.co/snBB5rBlA8,1
"@McKaylaRoseJ True. My brother and sister in-law, both vaccinated now has Covid. SMDH",1
One of the few paltry bright spots of the pandemic is that the Internet infrastructure has more or less held up. The expert in this #nearfuturist podcast has a look at how it's been managed. https://t.co/QObp4nxzLi,1
"For the latest Public Health Agency of Canada guidance to travellers coming to Canada, please consult; https://t.co/4fGEyCkxy1.....",1
"John C. Fremont Hospital Turns 70 - Celebrations on Hold Until COVID-19 Infection Rates Decrease: #Mariposa #JohnCFremontHospital 
https://t.co/DyVX2GIJgr https://t.co/8tMccw5QgU",1
@connie_sue22 @GaryJoh59561551 @seanhannity It's fucking comical that you try to use CDC evidence for your argument but refuse a CDC recommended vaccine and ignore the data I provided from the CDC because it goes against your argument. Bwahahahahaha!!!,1
"Independent pandemic monitor OCTA Research group on Thursday said the COVID-19 reproduction number in the NCR has dropped to 0.87 from the previous 0.94, but it is still unwise to presume that the worse is over. | @PDMChiuINQ https://t.co/GTyB0FLSFh",1
Daily US Covid Deaths per 1K 2021-09-28:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/ZWFDA8pHbc,1
"@AboneBarry @NJets1969 @CommodusJTrump @katstillhere @gatewaypundit People are not dropping dead from it
3 deaths have been likely attributed to a covid vaccine (J&amp;J)",1
@Sorbirds_Jo gave me a covid test,1
@VicGovDH Thank you. I hope those who have COVID 19 recover well. Condolences to the family and friends of the three Victorians who have passed away.,1
"Jay Lalezari, MD discusses the drug leronlimab which demonstrates a 82% reduction in the rate of death at Day 14 for COVID-19 patients on a ventilator, stressing the urgency for FDA approval of this drug under the EUA. #COVID #FDA #pharma @SavageMindsMag
https://t.co/JA61Bg7N9O",1
"@mediahunter 1,143 new local Covid cases and 3 new deaths in Victoria. Down from 1,438 new cases and 5 new deaths yesterday.",1
"@windsupthesame You got that so right. Lost my hubby of 36 years in 2020. Not a suicide or COVID, but my heart broke. Love your words—and ‘Kolohe Slippahs’ kinda disguises that gift. 😁🤙🏼",1
"Stevie and his best friend Owen haven’t seen each other since Owen’s family moved from Chicago to Missouri and the pandemic forced people to separate. When Owen traveled back to Chicago with his father, he surprised Stevie for an emotional reunion.

https://t.co/lvSbAfCMUR",1
"Rural Texas doesn’t treat people like this - The Bill For His COVID Test In Texas Was A Whopping $54,000 - NPR https://t.co/Ha7VikMjj1",1
"Flu and Covid jabs CAN be given at the same time safely, study finds

https://t.co/zZU97A8k18 https://t.co/N1tpNWRyFj",1
"Now that the Chinese government is determined to make pandemic control a “regular” aspect of daily life, will people there ever have the option to opt out of intrusive mini-programs again?
https://t.co/0R6tv8yHvp",1
"Independent pandemic monitor OCTA Research group on Thursday said the COVID-19 reproduction number in the NCR has dropped to 0.87 from the previous 0.94, but it is still unwise to presume that the worse is over. | @PDMChiuINQ https://t.co/GTyB0FLSFh",1
"Diolch to the NHS staff and key workers working tirelessly to fight Coronavirus in Wales. We appreciate everything you're doing to keep us safe, to us you're all heroes! #Diolch https://t.co/612I1VVt8l",1
How many Covid-19 cases today? Deputy PM Grant Robertson and Dr Caroline McElnay give an update https://t.co/Ey2SvCqwis,1
Daily US Covid Deaths per 1K 2021-09-28:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/ZWFDA8pHbc,1
@Sorbirds_Jo gave me a covid test,1
@VicGovDH Thank you. I hope those who have COVID 19 recover well. Condolences to the family and friends of the three Victorians who have passed away.,1
"https://t.co/6QohQkSDx9 Well, dang. Everyone watching the show, performing in it, and working at the venue are vaccinated and still there's a breakthrough outbreak. We need more safety measures for crowded places than just vaccines.",1
"On a story of special interest from Vanderbilt University Hospital; they treated 39 pregnant patients hospitalized with active COVID-19 infections in August, 10 of whom were admitted to the intensive care unit (ICU). https://t.co/WKW5P03lOI",1
"Flu and Covid jabs CAN be given at the same time safely, study finds

https://t.co/zZU97A8k18 https://t.co/N1tpNWRyFj",1
"Active COVID-19 cases in NH continue to rise, hospitalizations decrease https://t.co/kjiOxcus3R",1
"I always look forward to these Newsletters from My city ❣️
Super excited for 2022 and all the fun happening , Amen 🙏🏻 
Hopefully The Covid Pandemic  will be in  the rear view mirror for all of us  …🤞 😷 🤞 https://t.co/bOyIw4oXmL",1
@HarperRocksRett @RheaBoydMD @HireBlackPpl @ashiskjha Vaccines don't cause Rett's syndrome. Masks protect people from Covid. That is a scientific fact.,1
"ATTORNEY THOMAS RENZ ""We Got Them. Fact Check This! ALL NEW WHISTLEBLOWER INFO https://t.co/l9gDK1SzgW 

Attorney Thomas Renz Releases Stunning Data from Never Before Seen Vaccine Injury/Death Tracking System
https://t.co/xEc1iX2mcz https://t.co/gvCuoaicPk",1
"@eNtokozwen @Sanc_SA @Julius_S_Malema @EFFSouthAfrica We are still under lockdown, it was also live on tv that's why you know that there were few people. The measage was sent. 70% of those eff  people were drunk. Imagine burning in the sun for 3hours, it's insane.",1
The Covid “Pandemic”: Destroying People’s Lives. Engineered Economic Depression. Global “Coup d’Etat”? https://t.co/ZecRcomRTR,1
"@BenHopkinsAus @AlexandraScoble Correct re Anna. We have locked down for way less &amp; more quickly.  Some have been asking the question re possible lockdown &amp; my reply has been ""not before Ref blows whistle for f/t in GF"".  Tues is my prediction to make it look more about the science &amp; keeping Qlders safe.",1
"@feartheboognish @Still11822685 @LynnieMarie89 @danell @MeghanMcCain Oh, ffs. Pharma companies spend gobs of $ on advertising, but they're not on the Covid vaccine.",1
Iowa school district begins own COVID-19 testing program https://t.co/RroDi6y6b6,1
"@eNtokozwen @Sanc_SA @Julius_S_Malema @EFFSouthAfrica We are still under lockdown, it was also live on tv that's why you know that there were few people. The measage was sent. 70% of those eff  people were drunk. Imagine burning in the sun for 3hours, it's insane.",1
"@KRDONC13 They did not raise the pay- only when they want you to come in on off days or handle an extra patient.  Nevertheless, my husband is tired of seeing covid patients. Get the vaccine. He has seen people in their prime, no underlying health issues, die.",1
I remember at the beginning of covid ppl was doing drive bye and drop offs how come ain’t nobody dropped me off shit lmaooo,1
That’s because Boston has lots of Covid cases as does NSW and. Brisbane doesn’t! https://t.co/e5RTaOY3nD,1
"I’ve got to CELEBRATE my 1st climb back up this steep hill to our home on my 9th #bike ride since Covid pneumonia hit last November. And that’s after riding down through #PeachtreeCity and and looping back over about 10 miles. So, if you’re recovering, too, I’m #cheering you on. https://t.co/ooncsD0htA",1
Sir president we have here bad  live i want good live please help me to travel to canada https://t.co/qclhTMSLEG,1
"@ShanyDrainy @AP i will give you one here, New Zealand and totalitarian Arden. they think she is doing so well and do you know why? because every clinical trial, drug experimintation requires a placebo group and here it is in front of your eyes. apparently no man made covid, no variants, placebo. https://t.co/Wi16WPjKYZ",1
"""In phase 3 trial results presented in a late-breaking session at IDWeek 2021, AZD7442 demonstrated statistical significance in protecting against symptomatic COVID-19 infection and was well-tolerated among the study population.""",1
"So if you're still hesitant about getting vaccinated, read this thread from a front line doctor. 

Warning: some may find it distressing. Especially the exercise he gives you to do, to simulate an ICU COVID patient's experience. https://t.co/mMdw9IgLva",1
@Fiona_M_Russell @DanchinMargie This article implies that COVID19 is like having airborne HIV. Initially mild/asymptomatic before showing far more worrying impacts. I feel very concerned esp for our unvaxxed kids - would love to hear it’s incorrect. Experts commenting they agree. https://t.co/YcgKMx1nE5,1
"Day #3, can't leave home. 1 outta 5 of us are covid positive. 3 are negative. Then there's me who ain't got tested yet.",1
"@mcuban Also of note, vaccinated individuals (and I am in this group - J&amp;J) have a much higher chance of reinfection. This data is available via CDC and also via Israel. 

https://t.co/gXlvFvzwl9",1
@mcuban The vaccine does not prevent someone from getting Covid.,1
"So if you're still hesitant about getting vaccinated, read this thread from a front line doctor. 

Warning: some may find it distressing. Especially the exercise he gives you to do, to simulate an ICU COVID patient's experience. https://t.co/mMdw9IgLva",1
"Cases: 234,517,990
🟦 Represents ~3,908,633 People

🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟨🟨🟨🟨🟨🟪

🟩:Recovered
🟨:Mild Condition
🟥:Critical Condition
🟪:Deaths
#coronavirus",1
"One of my 3rd grade students asked me if he could draw me a Kirby 3 weeks ago. I said yes and haven't seen him since because he got covid. Today was his first day back and he said ""I drew it 5 times until I liked it"" 

Brb CRYING https://t.co/HQhB5mUHFS",1
Isn't that the same number as people reported to vaers that have died in the US from the covid vaccine in the last 8 months? How about covid vaccine awareness month https://t.co/bHFvtvWBUq,1
"@CapnObvious3 THE SIMPLE ""GOD CREATED"" VITAMINS A, C, D3, IODINE, ZINC WILL STOP COVID COLD AND HAS BEEN ADMINISTERED IN THE U.S. AS THE SOLUTION...DRBROWNSTEIN.COM HAS TREATED APPROACHING 600 PATIENTS WITH THIS PROTOCOL WITH ""NO DEATHS"" AND ONLY 9 HOSPITALIZATIONS...WOW !",1
How’s everyone feeling tonight?? I have covid,1
BOLETIM COVID-19  SANTO ANTÔNIO DE JESUS  30/09/2021 https://t.co/PjBddIrT9l,1
"A disturbing finding amid the pandemic - this has, unfortunately, been a steady theme in the feedback we’ve received  #COVID19Vic https://t.co/qd8w48vdj7",1
“He had a severe infection from COVID-19. He is past that now and is completely immune — not only for COVID-19 but flu and other respiratory infections as well. Of course we are burying this family member next week.” https://t.co/QFBahwX5pf,1
"This is the reality of letting it rip at 80% #auspol #COVID19Aus #healthb4profits 

https://t.co/JxncIxhgT8",1
"@NewsroomNsoc @ryanbeed @Cheese12987 @leucinedreams @CDCgov Yeah except in order to get natural immunity you have to catch friggin Covid, so that defeats the purpose.",1
How’s everyone feeling tonight?? I have covid,1
"@cab8901 @ThePowersThatBe @Jess_Goheels @WhiteHouse @JoeBiden CDC still recommends mask outdoors if unable to determine who is vaccinated “In areas with high numbers of COVID-19 cases, consider wearing a mask in crowded outdoor settings and for activities with close contact with others who are not fully vaccinated.”",1
I hate that covid has taken away social interaction from kids.,1
"A disturbing finding amid the pandemic - this has, unfortunately, been a steady theme in the feedback we’ve received  #COVID19Vic https://t.co/qd8w48vdj7",1
"@EJHill_PSC So? The left has decided that the narrative is that the unvaccinated are all ignorant conservatives (not true) &amp; they (not the Biden administration) are responsible for the pandemic continuing. 

The left will not give up that narrative no matter how many facts Paul shows them.",1
"First time I've been back to @kauffmancenter since before covid, except to walk around the outside to gaze at her beauty. So ready for @paulacolemusic!! https://t.co/sKVAWNArde",1
"@CA_Washburn @VARAIDERFAN @mcuban In addition to this very important fact, people who have had the vaccine are less likely to get Covid and less likely to spread Covid.",1
"So it appears the #COVID cases counting machine in #Melbourne was not built to count past 1,999 thereby causing a delay in the numbers being released #TheNewY2K",1
I will never see a bad mask wearer without singing...'SO CLOSE' again... https://t.co/OL5szMY0v5,1
"I do feel sick from the second covid jab, just not the way I anticipated...more like what I expected from flu jab (which I didn't get) so ok I guess?",1
Lasting immunity found after recovery from COVID-19 https://t.co/GI0H9yUYHF,1
"Think about vaccine antibodies wane at 4 -6 mos.  it’s zero covid or forever covid, and nobody is going to survive forever covid",1
Instead of slowly but surely forcing everyone to get the vaccine. (Not against it or for it. Idgaf) why not get a stimmy pack but only to vaccinated. See how fast America gets vaxxed. https://t.co/HLyTEuHuuP,1
"Still a lot, but not 2,000 thankfully. #Covid19VIC https://t.co/PY3aUwX4q9",1
"I liked that little PSA #station19 added at the beginning. We are still in a pandemic and #COVID19 is very real. Oh, and #GetVaccinatedNow ❤️‍🔥",1
"Update: my dad died from covid. I'm angry, sad, and lost. It's also fucking insane that I said ""hey my dad can't get covid bc it bad"" and the universe went, ""lol bet"" I'm still processing it and if I suddenly lose my shit, this is why https://t.co/nX021m9Fyj",1
It lowkey never stopped https://t.co/2Mx4rflIep https://t.co/825T5mkcW8,1
@airvistara couldn’t take a flight in June due to covid. The representative said the ticket could be held open for six months. And now they say it was valid till 30 September only. Sad,1
"Why is everything with students a fight this year?! Wear your mask. Do your work. Put your phone away. Get back to work. 
They will not win &amp; picked the wrong mother fucker to test… but I’m fucking  exhausted 
#teacherproblems https://t.co/5gPYhkGvWK",1
